489937,0.1415,0.2500,0.1111
107129,0.1416,0.0000,0.0000
661676,0.1415,0.0000,0.0000
663429,0.1414,0.0000,0.0000
718134,0.1415,0.0000,0.0000
511658,0.1417,0.0000,0.0000
559580,0.1415,0.0000,0.2222
210959,0.1417,0.0000,0.0000
297202,0.1415,0.0000,0.0000
77253,0.1418,0.0000,0.0000
574101,0.1415,0.2500,0.1111
213664,0.1414,0.2500,0.1111
54957,0.1414,0.0000,0.0000
83960,0.1417,0.0000,0.0000
93864,0.1416,0.0000,0.0000
507789,0.1415,0.0000,0.0000
561990,0.1415,0.0000,0.2222
419602,0.1415,0.0000,0.1111
88172,0.1416,0.0000,0.0000
590392,0.1414,0.0000,0.0000
158107,0.1417,0.0000,0.0000
275239,0.1416,0.0000,0.0000
264044,0.1417,0.2500,0.1111
269896,0.1417,0.0000,0.0000
156828,0.1417,0.2500,0.3333
726609,0.1414,0.0000,0.0000
601719,0.1414,0.0000,0.0000
778491,0.1414,0.0000,0.0000
799256,0.1414,0.0000,0.0000
797173,0.1416,0.0000,0.0000
827661,0.1414,0.2500,0.3333
594822,0.1414,0.0000,0.0000
488653,0.1418,0.0000,0.0000
906575,0.1416,0.0000,0.0000
619967,0.1415,0.0000,0.0000
717001,0.1417,0.0000,0.0000
582799,0.1414,0.2500,0.1111
391128,0.1417,0.0000,0.0000
243647,0.1415,0.0000,0.0000
201557,0.1416,0.0000,0.0000
208428,0.1414,0.0000,0.0000
529785,0.1414,0.0000,0.2222
826914,0.1416,0.0000,0.0000
558129,0.1415,0.0000,0.0000
583466,0.1417,0.0000,0.0000
351791,0.1415,0.0000,0.0000
108324,0.1415,0.0000,0.0000
148481,0.1414,0.2500,0.1111
442956,0.1414,0.0000,0.0000
751322,0.1416,0.0000,0.0000
86413,0.1416,0.0000,0.0000
999496,0.1416,0.0000,0.0000
568212,0.1414,0.0000,0.0000
1006591,0.1418,0.0000,0.0000
503774,0.1417,0.0000,0.2222
940045,0.1414,0.0000,0.0000
490597,0.1417,0.0000,0.0000
45991,0.1417,0.0000,0.0000
260705,0.1417,0.0000,0.0000
87432,0.1415,0.0000,0.0000
696850,0.1415,0.0000,0.0000
489845,0.1414,0.0000,0.0000
611307,0.1415,0.0000,0.0000
815396,0.1417,0.0000,0.0000
752473,0.1416,0.0000,0.0000
616553,0.1414,0.0000,0.0000
436696,0.1414,0.0000,0.0000
190316,0.1418,0.0000,0.0000
12207,0.1417,0.0000,0.3333
193751,0.1417,0.0000,0.0000
163413,0.1416,0.0000,0.0000
369101,0.1416,0.0000,0.0000
316253,0.1414,0.0000,0.0000
323305,0.1414,0.0000,0.0000
192336,0.1416,0.0000,0.0000
741301,0.1414,0.0000,0.0000
80091,0.1417,0.0000,0.0000
277615,0.1415,0.0000,0.0000
637802,0.1417,0.0000,0.2222
347413,0.1414,0.0000,0.0000
925154,0.1416,0.0000,0.0000
820145,0.1417,0.0000,0.0000
968931,0.1416,0.0000,0.0000
745114,0.1418,0.0000,0.0000
681164,0.1416,0.0000,0.0000
766007,0.1414,0.0000,0.0000
739452,0.1415,0.0000,0.2222
437011,0.1416,0.0000,0.2222
